actor_id,actor_name,kldb_5_code,skill_id,skill_label,skill_label_de,group,priority,src_baseline,src_ext_1_1,src_ext_2_1,relation_type
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/5ba1d5b9-3f8d-46ca-bf9f-2e9ca65d1350,apply HACCP,HACCP anwenden,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/5fd29c67-c905-4e34-98ff-f90ce6446b35,European vehicle type-approval legislation,europäische Rechtsvorschriften über die Typgenehmigung von Fahrzeugen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/60097ce1-0f58-417b-b9c2-053d96300d49,conduct evaluation of quality standards,Bewertung von Qualitätsnormen durchführen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/6078e099-7696-44a5-b3c1-452b9abe886a,production engineering,Fertigungstechnik,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/61d9ad65-6a78-4c72-9824-aeca20d9a102,maintain machinery,Maschinen warten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/632fc607-42e2-4402-a17b-29f6806e7e56,convert textile fibres into sliver,Textilfasern in Faserbänder umarbeiten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/65a3a184-7d11-4db9-9b85-281961d1514b,conduct routine machinery checks,Routineüberprüfungen an Maschinen durchführen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/6860efa0-dcf4-441f-94c0-73826fa95d33,research and development in textiles,Forschung und Entwicklung im Textilbereich,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/69a8d03b-d132-4e45-a59f-d84e4ad362a1,oversee yarn characterisation,die Charakterisierung von Garn überwachen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/6a899482-8bcf-40ca-ae67-579a1cc467ab,manage engineering project,Bauprojekte leiten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/6bc57b80-37c8-4c9a-be7b-960d2e44fb77,communicate commercial and technical issues in foreign languages,wirtschaftliche oder technische Fragen in Fremdsprachen erörtern,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/6cb9c23b-e3bc-4917-b588-26c4cef9d920,maintenance operations,Wartungsarbeiten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/6d9f05ed-9ada-4604-9670-2df3bb439050,distinguish fabrics,Stoffe unterscheiden,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388,project management,Projektleitung,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/71a495fe-fd76-4a70-8d77-2ef99c5ce30d,product packaging requirements,Anforderungen an die Produktverpackung,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/72a74f69-5cf1-43c5-99b9-62a444578919,engineering processes,Engineering-Prozesse,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/73576419-31c2-4e45-8e30-ab1afec3db4e,use sustainable materials and components,nachhaltige Materialien und Komponenten verwenden,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/737abc6e-60a9-4c49-b11e-1e0e584771bb,leather goods quality,Qualität von Lederwaren,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/73b4cc3b-3827-4c54-ac54-d912e5cdae21,fabric types,Gewebearten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/74374d09-7a54-4a05-ae78-d5940423de7c,use testing equipment,Prüfeinrichtungen benutzen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/77558a0f-5e48-44bb-80d2-6380592080de,develop food production processes,Verfahren der Lebensmittelherstellung entwickeln,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/7ba8eea9-3f9c-422b-90db-1a11eb6ff904,disaggregate the production plan,Produktionsplan untergliedern,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/7cc80984-8c8a-4e03-8fda-b76b4198d1f0,textile technologies,Textiltechnologien,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/7e2f6f05-d6ef-45f3-a33c-5d6d0b07e1cf,alter wearing apparel,Kleidung ändern,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/7ff2c668-0e86-418a-a962-4958262ee337,use communication techniques,Kommunikationstechniken nutzen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/81db5616-3c98-4317-a728-5dae08d44bd4,comprehend financial business terminology,Finanz- und Geschäftsterminologie verstehen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/85c11255-469f-41bd-a6d1-382bc4a87783,interpret technical texts,Fachtexte auswerten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/862920c8-f2d0-4058-8fb8-9f06fbfc2446,develop recycling programs,Recyclingprogramme ausarbeiten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/87de6e49-ca1c-42a4-8751-5ff0b991966b,negotiate with stakeholders,mit Interessenträgern verhandeln,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/881cd4ec-5b52-46c6-abc4-60551d58b355,make technical drawings of fashion pieces,technische Zeichnungen von Modestücken anfertigen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/8a4e99e0-f259-4931-888f-604cfdc15b31,perform machine maintenance,Maschinenwartungsarbeiten durchführen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/8a5d67b6-4abf-4fae-bedf-78c8882d7d47,types of vehicle engines,Arten von Fahrzeugmotoren,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/8b9d609a-6d62-4d5c-9133-01d41979cfac,manage all process engineering activities,alle verfahrenstechnischen Prozesse steuern,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/8c3ac8d1-5349-45bb-9006-e073ee3b5d16,packaging functions,Verpackungsfunktionen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/8c86584c-5afb-414f-8983-2ee3da5eacfc,types of textile fibres,Arten von Textilfasern,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/8f4518fb-db84-4631-a812-d859729dee54,plan leather goods manufacture,Herstellung von Lederwaren planen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/91abe492-18be-4cce-93c7-0dca07072363,meet deadlines,Fristen einhalten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/91c6415a-6d77-4d45-a615-44475123b330,set-up weft knitting machines,Kulierwirkmaschinen einrichten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/920764e7-43c6-42c0-b2a6-2cbcc07fafc2,monitor equipment condition,Zustand der Ausrüstung überwachen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/941364b9-1375-4add-9889-d67bae99bc8c,write technical reports,technische Berichte schreiben,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,electronics,Elektronik,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/96aee526-5817-412d-88c9-29cc95e27c85,test package,Verpackungen prüfen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581,analyse supply chain strategies,Supply-Chain-Strategien analysieren,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/97bba453-d31b-4ba3-8dca-51c5991c9e79,watch food product trends,Lebensmitteltrends verfolgen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/989dc903-5838-4d84-8e04-e5b7a2ba97c5,apply safety management,Sicherheitsmanagement anwenden,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/9a58cd26-58eb-4a1c-b1b6-64037fe9cfa1,think abstractly,abstrakt denken,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/9d5521f9-44d7-4db4-b7ac-0ba7d389f44d,liaise with colleagues,Kontakte zu Kollegen pflegen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/a1816dfd-dbdc-4499-bef3-ff81dd895b33,industrial engineering,Industrial Engineering,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/a181e89d-44ae-40e7-8d37-177071237c74,metrology,Messtechnik,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/a3b7134f-81c8-43da-b207-a00d8b09e61b,operate garment manufacturing machines,Maschinen für die Bekleidungsproduktion bedienen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612,manage personal professional development,die eigene berufliche Entwicklung vorantreiben,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/af8170c1-23f9-401c-b24b-e57399d6c722,apparel manufacturing technology,Technologie für die Herstellung von Bekleidung,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/afbc401c-cad8-43b6-8d61-775d2c7b58d5,prepare compliance documents,Konformitätsunterlagen erstellen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/b3452779-ece5-4cc9-8872-87953f9fe0b4,follow a tech pack,ein technisches Paket verfolgen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/b3a75400-103f-42c7-b742-be11d161d05b,manage production systems,Produktionssysteme verwalten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/b3c5a116-8938-42b5-8e45-5fc74314856f,identify innovative concepts in packaging,innovative Verpackungskonzepte ermitteln,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/b4b3b539-81ae-43aa-a540-0e2ea2c7e802,food storage,Lebensmittellagerung,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/b4b9a682-80b9-4032-8e20-ec3dd55f334e,tufting technology,Tuftingtechnologie,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/b4e4bee5-439e-4b2e-909a-50be1979b5ec,use weaving machine technologies,Webmaschinentechnologie verwenden,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/b916d60e-38e9-4241-914a-4e2144bda711,operate computerised control systems,Computerkontrollsysteme bedienen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/b9bf9e17-ae47-417b-bbb1-e8b7c263ccac,identify legal requirements,rechtliche Bestimmungen ermitteln,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/ba8b530e-8f6f-4667-b734-3358797c0595,vehicle type-approval,Fahrzeugtypgenehmigung,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/bc250150-3372-42c9-834a-a1b65f89ca0b,apply requirements concerning manufacturing of food and beverages,Vorschriften für die Lebensmittel- und Getränkeherstellung anwenden,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/bc93e930-3279-4cf0-8a0b-1faeac1c8c51,braiding technology,Flechttechnik,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/be48353d-25c7-4f86-bea9-7b9e248fbc6e,interpret technical requirements,technische Anforderungen interpretieren,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/bf1b6671-e8f4-4633-932e-15236780037b,history of fashion,Geschichte der Mode,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/bf7a45c4-0d72-4e6e-9da7-127b2b6656b7,apply GMP,GMP anwenden,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/c2241f73-9151-4817-96b2-b9a6aae4c9e9,carry out checks of production plant equipment,Anlagen in Produktionsstätten überprüfen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/c299c135-7cdf-4c06-ad9d-50da94ae2d21,keep up with innovations in food manufacturing,bezüglich Innovationen im Bereich Lebensmittelherstellung auf dem Laufenden bleiben,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/c7cc6dc5-d56b-4323-8e5c-47c4022f615f,quality assurance methodologies,Verfahren der Qualitätssicherung,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/c927ec6e-9082-4b22-afd3-0c4e219eaf73,ensure equipment maintenance,Anlagewartung sicherstellen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/cab119c5-ff95-4499-b91a-54e9f6c5cde1,work in textile manufacturing teams,in Textilfertigungsteams arbeiten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/cda1c50a-b82a-4ea2-9ea4-21c656ac3ea8,manufacture braided products,Flechtwaren herstellen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/d18e37a5-2cdf-4845-bb65-7c8e82e09dc5,inspect machinery,Maschinenpark begutachten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/d1920e7f-c9ef-4e48-91b9-cdb6fbb46f58,manage quality of leather throughout the production process,Qualität von Leder über den ganzen Produktionsprozess steuern,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/d2810e30-951b-4cfa-b7dc-06f81e5f4763,staple spinning machine technology,Technologie für Stapelspinnmaschinen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/d2c81ad1-2439-43cf-9c63-204187b8f771,mitigate waste of resources,Ressourcenverschwendung mindern,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/d342d0f3-9b84-4b52-b764-b80b43da168f,monitor filling machines,Füllmaschine überwachen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/d5c9c535-6539-4fc7-bada-e3169dcc445d,food authentication techniques,Methoden zur Authentifizierung von Lebensmitteln,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,Technische Anforderungen definieren,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/dbb0afa6-4dd1-4ded-84e7-b2c706164bcc,textile printing technology,Stoffdruckverfahren,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/dcc96a49-0bac-4a9c-8f8e-a32b4e47e6eb,apply health and safety standards,Normen für Gesundheitsschutz und Sicherheit anwenden,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/dd06c2e2-ecf7-4ce8-9f12-ae5d935071f2,food fraud,Lebensmittelbetrug,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/deb9b821-316f-45bb-a57b-fbce518a8161,standard sizing systems for clothing,Standardgrößensysteme für Bekleidung,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/e3211ab2-18b5-49b4-90de-d395f3be2378,execute working instructions,Arbeitsanweisungen umsetzen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/e65117b6-97e0-4f45-bd61-e581dcd6ec2a,select adequate packaging for food products,geeignete Verpackungen für Lebensmittel auswählen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/e8664a7b-aef5-4db7-89c6-fe50ba22ef07,measure working time in goods production,Arbeitszeiten bei der Herstellung von Waren messen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/e921279a-1a7e-4900-9720-bde93ae3e70e,prepare production prototypes,Produktionsprototypen vorbereiten,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/eb13f8c5-8300-4422-a51f-475a7edb09ef,conduct textile testing operations,Textiltestverfahren durchführen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/edb029e7-43a8-45a9-b37c-00ff730a1092,vehicle manufacturing process,Fahrzeugbauverfahren,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/efc5534d-3631-4564-a7b0-f6ae558f3c03,ensure conformity to specifications,Einhaltung von Vorgaben sicherstellen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/f453b1a6-c7db-4d9d-9ba3-47c45159bfe3,ensure products meet regulatory requirements,"sicherstellen, dass Produkte gesetzliche Anforderungen erfüllen",baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/f54c10e4-630d-4e50-95e9-4e9e268e8f12,approve engineering design,Konstruktionsgestaltung genehmigen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/f632251a-4078-4546-b19f-7ef528d08325,use IT tools,IT-Werkzeuge verwenden,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/f698f8df-b473-40aa-a5c9-033cd892467a,keep up-to-date with regulations,bezüglich geltender Vorschriften auf dem Laufenden bleiben,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/f715be1d-5fc4-49d3-82a5-0b8090d12849,synthesise information,Informationen zusammenfassen,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/f7a1ccf0-fb40-49ef-ae9b-8a1f8646c218,leather goods materials,Materialien für die Lederwarenproduktion,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f,seek innovation in current practices,Neuerungen in derzeitigen Praktiken anstreben,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/fa4ffcfa-c03a-4f23-b49e-dab0b406cda1,textile finishing technology,Textilveredelungstechnologie,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/fc518d4e-1968-4ba9-9750-8d386712a00f,manage packaging development cycle from concept to launch,Verpackungsentwicklungsverfahren vom Konzept bis zur Markteinführung steuern,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/fc54bd7f-0c03-4fdd-af8c-5eb4021e716d,identify with the company's goals,Sich mit den Unternehmenszielen identifizieren,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/fcc64184-33d5-4e4a-8d28-0993d5685c39,packaging processes,Verpackungsverfahren,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/fe309116-eea5-4b23-8748-316c927af6e2,check quality of products in textile production line,Qualität von Produkten an der Textilproduktionslinie kontrollieren,baseline,2.0,True,False,False,essential
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/97965983-0da4-4902-9daf-d5cd2693ef73,3D modelling,3D-Modellierung,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/a2b5dcf3-5b6a-453d-876c-cff540c0faf1,CAD software,CAD-Software,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/82313e12-9d39-47d1-b7c9-78bbd6bb50e2,CAE software,CAE Software,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/0f7b4bf5-8d37-4205-bd61-fe0878e9d9e2,adjust production schedule,Produktionsplan anpassen,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/8a6c6fe0-bbd1-4225-b8cb-246ddde8e73d,advise customers on new equipment,Kunden/Kundinnen über neue Ausrüstung beraten,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/8bc75dce-beba-40f9-93fc-66c9708ed74b,advise on efficiency improvements,Beratung zur Effizienzverbesserung leisten,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/8c474534-707f-46f3-b356-810bbfe8b693,advise on machinery malfunctions,im Bereich Maschinenstörungen beraten,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/6c80c47c-3d08-4356-aa82-46f6ec82c898,advise on manufacturing problems,zu Fertigungsfragen beraten,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/37838e04-ac5f-43a5-82d0-35f42351fd60,advise on safety improvements,Rat zu Verbesserungen der Sicherheit erteilen,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/80466be3-825a-456a-94ec-9c83c0007f0c,aerodynamics,Aerodynamik,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/5dd96c59-5955-474b-8cf5-e986a5b50f1a,aerospace engineering,Raumfahrttechnik,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/7e9b4242-2be7-4b9e-8ca0-46d5cedd3cb9,agricultural chemicals,landwirtschaftliche Chemikalien,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/532bcdca-a889-4dea-8f7f-4e03d8cfd0d2,aircraft mechanics,Luftfahrzeugtechnik,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/47a49cd6-097d-457a-9f7b-c290c14930d5,analyse big data,Massendaten analysieren,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/486e0580-470f-42a2-bd6d-ec940c239a9b,analyse packaging requirements,Verpackungsanforderungen analysieren,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81,analyse production processes for improvement,Produktionsprozesse zwecks Optimierung analysieren,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/a9d2af37-f208-4ce8-8cc2-24de0b02b555,analyse stress resistance of materials,Belastbarkeit von Materialien auswerten,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/81a2db2c-7e55-44d0-9cd9-74c25147d7cd,analyse test data,Testdaten auswerten,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/ff862044-d49e-4417-bf65-1ae2c0a47e5a,analyse work-related written reports,arbeitsbezogene schriftliche Berichte analysieren,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/4f0e579d-ca7b-427c-ace6-9e2de3eb19c7,apply advanced manufacturing,moderne Fertigungstechniken anwenden,baseline,1.2,True,False,False,optional
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2,civil engineering,Bauingenieurwesen,extension,1.9611306094308558,False,True,True,
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/d3e9b00a-0891-4fa8-836d-8240ec3d2758,GDPR,DSGVO,extension,1.602359478108525,False,True,True,
IST_MANUEL,Manuel Müller,27304,LINKEDIN:abi,ABI,ABI,extension,0.6,False,False,True,
IST_MANUEL,Manuel Müller,27304,LINKEDIN:bri,BRI,BRI,extension,0.6,False,False,True,
